ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18446,28,technician,married,secondary,no,2919,yes,no,cellular,14,jul,101,3,-1,0,unknown,0
18447,37,services,married,secondary,no,2128,no,no,unknown,18,jun,105,1,-1,0,unknown,0
18448,35,management,married,tertiary,no,109,no,yes,cellular,21,aug,257,2,-1,0,unknown,0
18449,29,entrepreneur,married,secondary,no,452,yes,no,unknown,27,may,347,1,-1,0,unknown,0
18450,48,blue-collar,married,secondary,no,705,no,no,unknown,13,may,108,2,-1,0,unknown,0
18451,60,retired,married,primary,no,364,yes,no,unknown,6,may,631,2,-1,0,unknown,0
18452,39,blue-collar,married,primary,no,3503,no,no,unknown,5,jun,89,1,-1,0,unknown,0
18453,35,blue-collar,married,secondary,no,63,yes,no,cellular,9,apr,139,1,-1,0,unknown,0
18454,37,management,married,secondary,no,341,no,no,unknown,3,jun,120,2,-1,0,unknown,0
18455,61,management,married,tertiary,no,7935,no,no,cellular,26,aug,427,17,-1,0,unknown,0
18456,32,management,single,tertiary,no,710,no,no,cellular,5,aug,683,2,-1,0,unknown,0
18457,35,blue-collar,married,secondary,no,360,yes,no,telephone,20,apr,24,1,152,3,failure,0
18458,32,housemaid,married,secondary,no,0,no,no,cellular,21,aug,435,2,-1,0,unknown,0
18459,56,technician,divorced,secondary,no,397,yes,no,unknown,8,may,185,7,-1,0,unknown,0
18460,30,services,married,secondary,no,675,yes,no,unknown,21,may,232,1,-1,0,unknown,0
18461,32,management,single,secondary,no,416,yes,no,cellular,18,nov,268,2,-1,0,unknown,0
18462,48,self-employed,married,secondary,no,-817,yes,no,cellular,11,jul,175,1,-1,0,unknown,0
18463,24,self-employed,single,secondary,no,0,yes,no,unknown,6,may,278,1,-1,0,unknown,0
18464,46,admin.,divorced,secondary,no,-454,yes,no,unknown,26,may,120,1,-1,0,unknown,0
18465,30,blue-collar,single,secondary,no,327,yes,no,telephone,18,may,21,2,-1,0,unknown,0
18466,34,management,married,tertiary,no,581,yes,no,unknown,29,may,182,1,-1,0,unknown,0
18467,32,blue-collar,married,secondary,no,0,yes,no,cellular,20,nov,189,1,170,1,other,0
18468,30,admin.,married,secondary,no,0,no,no,cellular,28,may,93,3,-1,0,unknown,0
18469,31,technician,single,secondary,no,388,no,no,cellular,21,aug,115,2,-1,0,unknown,0
18470,51,self-employed,married,primary,no,106,yes,no,telephone,18,nov,366,3,110,2,failure,0
18471,42,management,single,tertiary,no,2124,yes,no,unknown,15,may,161,3,-1,0,unknown,0
18472,30,self-employed,married,tertiary,yes,-1083,yes,no,cellular,6,may,401,1,336,2,failure,0
18473,46,entrepreneur,married,tertiary,no,406,yes,no,telephone,15,jul,232,4,-1,0,unknown,0
18474,39,management,married,secondary,no,18,yes,no,cellular,22,may,230,1,-1,0,unknown,0
18475,43,technician,divorced,tertiary,no,123,no,no,unknown,14,may,279,2,-1,0,unknown,0
18476,31,admin.,single,secondary,no,92,yes,no,cellular,7,jul,401,2,-1,0,unknown,0
18477,26,blue-collar,married,secondary,no,0,yes,no,cellular,6,may,320,3,-1,0,unknown,0
18478,27,blue-collar,single,secondary,no,-247,no,yes,cellular,22,jul,264,1,-1,0,unknown,0
18479,39,entrepreneur,divorced,secondary,no,-271,yes,no,cellular,7,may,406,1,-1,0,unknown,0
18480,40,self-employed,married,secondary,no,256,no,no,unknown,18,jun,30,1,-1,0,unknown,0
18481,55,blue-collar,married,secondary,no,176,no,yes,cellular,22,aug,140,11,-1,0,unknown,0
18482,35,admin.,single,tertiary,no,0,no,no,unknown,30,may,327,1,-1,0,unknown,0
18483,47,technician,married,secondary,no,644,no,no,telephone,21,aug,169,13,-1,0,unknown,0
18484,31,management,single,tertiary,no,606,yes,no,unknown,9,may,111,2,-1,0,unknown,0
18485,31,management,single,secondary,no,0,no,no,cellular,18,aug,87,7,-1,0,unknown,0
18486,34,admin.,married,tertiary,no,882,no,no,cellular,13,aug,135,1,113,5,success,0
18487,59,blue-collar,married,primary,no,3372,no,no,cellular,7,jul,87,1,-1,0,unknown,0
18488,41,technician,married,secondary,no,112,yes,no,cellular,18,nov,55,1,-1,0,unknown,0
18489,59,retired,married,primary,no,213,no,no,cellular,27,aug,184,3,-1,0,unknown,0
18490,34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,0
18491,29,admin.,divorced,secondary,no,504,yes,no,cellular,7,may,203,1,-1,0,unknown,0
18492,36,management,single,tertiary,yes,-508,yes,no,cellular,17,apr,832,2,-1,0,unknown,0
18493,44,management,married,secondary,no,27,yes,no,unknown,29,may,158,1,-1,0,unknown,0
18494,41,blue-collar,single,primary,no,1649,yes,no,unknown,16,may,312,3,-1,0,unknown,0
18495,32,services,married,secondary,no,3839,yes,no,cellular,18,nov,100,2,189,1,failure,0
18496,31,blue-collar,married,primary,no,1127,yes,no,telephone,13,may,43,1,349,1,failure,0
18497,32,services,married,secondary,no,2196,yes,no,cellular,21,jul,1156,1,-1,0,unknown,0
18498,38,technician,single,tertiary,no,187,no,no,cellular,27,aug,87,7,-1,0,unknown,0
18499,44,blue-collar,married,secondary,no,-431,yes,no,unknown,29,may,52,8,-1,0,unknown,0
18500,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,-1,0,unknown,0
18501,30,management,single,tertiary,no,812,no,no,cellular,12,aug,91,4,-1,0,unknown,0
18502,47,management,married,primary,no,530,yes,no,cellular,14,jul,457,3,-1,0,unknown,0
18503,52,blue-collar,married,secondary,no,1039,yes,yes,telephone,15,may,146,4,-1,0,unknown,0
18504,36,technician,single,secondary,no,23,yes,no,cellular,18,may,69,2,333,2,failure,0
18505,36,self-employed,married,secondary,no,611,no,no,cellular,11,jul,126,2,-1,0,unknown,0
18506,43,services,married,secondary,no,378,no,yes,cellular,12,aug,321,4,-1,0,unknown,0
18507,44,management,married,tertiary,no,445,no,yes,telephone,6,feb,135,2,9,7,other,0
18508,39,services,married,primary,no,324,yes,no,unknown,30,jun,182,4,-1,0,unknown,0
18509,52,self-employed,married,secondary,no,-488,yes,no,unknown,29,may,322,1,-1,0,unknown,0
18510,40,services,single,secondary,no,2936,no,no,unknown,6,jun,473,2,-1,0,unknown,0
18511,32,technician,married,secondary,no,3322,yes,no,cellular,5,feb,588,2,175,2,failure,0
18512,45,management,married,tertiary,no,1416,yes,yes,cellular,19,nov,740,1,-1,0,unknown,0
18513,34,technician,married,tertiary,no,4,yes,no,telephone,24,jul,70,1,-1,0,unknown,0
18514,25,blue-collar,single,secondary,no,1163,no,no,cellular,7,dec,262,3,-1,0,unknown,0
18515,26,technician,married,tertiary,no,3825,yes,no,unknown,13,may,107,1,-1,0,unknown,0
18516,32,admin.,single,tertiary,no,3816,yes,no,cellular,21,nov,53,3,-1,0,unknown,0
18517,35,technician,married,secondary,no,31,no,no,cellular,25,aug,390,8,-1,0,unknown,0
18518,31,services,single,tertiary,no,1025,no,no,unknown,20,may,72,3,-1,0,unknown,0
18519,29,technician,single,tertiary,no,183,yes,yes,cellular,6,may,64,1,343,2,failure,0
18520,30,self-employed,single,tertiary,no,3137,yes,no,cellular,31,jul,368,7,-1,0,unknown,0
18521,37,management,divorced,tertiary,no,199,yes,no,unknown,18,oct,50,1,-1,0,unknown,0
18522,46,admin.,married,secondary,no,-236,yes,no,telephone,14,may,217,2,-1,0,unknown,0
18523,48,technician,married,tertiary,no,9207,no,no,cellular,18,aug,445,3,-1,0,unknown,0
18524,58,retired,married,primary,no,10628,no,no,cellular,30,jul,189,4,-1,0,unknown,0
18525,38,admin.,single,tertiary,no,4,yes,yes,cellular,18,nov,71,3,-1,0,unknown,0
18526,24,blue-collar,single,primary,no,1033,yes,no,cellular,24,nov,283,1,-1,0,unknown,0
18527,37,blue-collar,single,secondary,no,3764,no,no,unknown,16,jun,431,1,-1,0,unknown,0
18528,31,admin.,single,secondary,no,738,yes,no,cellular,18,jul,381,1,-1,0,unknown,0
18529,35,blue-collar,single,primary,no,1772,no,no,unknown,20,jun,19,7,-1,0,unknown,0
18530,36,blue-collar,married,secondary,no,561,yes,no,unknown,9,jun,198,2,-1,0,unknown,0
18531,67,retired,married,primary,no,585,no,no,cellular,17,aug,109,1,-1,0,unknown,0
18532,34,technician,married,secondary,no,1005,no,no,cellular,26,aug,209,7,-1,0,unknown,0
18533,35,admin.,married,secondary,no,2321,yes,no,cellular,12,may,306,2,-1,0,unknown,0
18534,33,management,single,tertiary,no,289,yes,no,cellular,17,apr,388,1,-1,0,unknown,0
18535,53,admin.,married,secondary,no,2955,no,no,unknown,19,jun,605,1,-1,0,unknown,0
18536,31,blue-collar,married,unknown,no,-357,yes,no,unknown,23,may,245,4,-1,0,unknown,0
18537,48,technician,married,secondary,no,-38,yes,no,cellular,13,may,331,3,-1,0,unknown,0
18538,83,retired,married,tertiary,no,4761,no,no,telephone,9,jun,294,2,93,1,success,0
18539,50,blue-collar,married,secondary,no,326,no,no,cellular,28,aug,157,9,-1,0,unknown,0
18540,49,technician,divorced,secondary,no,5,no,no,cellular,19,aug,131,2,-1,0,unknown,0
18541,63,retired,married,tertiary,no,262,no,no,cellular,8,jul,335,1,-1,0,unknown,0
18542,35,management,single,secondary,no,6809,yes,no,unknown,9,may,750,7,-1,0,unknown,0
18543,65,retired,married,unknown,no,820,no,no,cellular,7,jul,432,1,-1,0,unknown,0
18544,39,services,single,secondary,no,2453,no,no,unknown,19,jun,92,2,-1,0,unknown,0
18545,34,blue-collar,married,secondary,no,362,yes,no,cellular,15,may,151,1,-1,0,unknown,0
18546,41,management,married,tertiary,no,1391,no,no,cellular,5,aug,537,1,-1,0,unknown,0
18547,26,blue-collar,single,secondary,no,658,no,yes,telephone,23,jul,34,4,-1,0,unknown,0
18548,50,technician,married,secondary,no,1838,yes,yes,cellular,13,aug,221,8,-1,0,unknown,0
18549,59,technician,married,secondary,no,201,no,no,cellular,5,feb,52,1,8,7,other,0
18550,35,blue-collar,single,secondary,no,487,yes,no,unknown,15,may,117,1,-1,0,unknown,0
18551,31,blue-collar,married,secondary,no,379,no,no,cellular,8,aug,299,5,-1,0,unknown,0
18552,41,management,divorced,tertiary,no,1576,yes,no,unknown,13,may,232,2,-1,0,unknown,0
18553,44,entrepreneur,married,tertiary,no,5156,yes,no,cellular,4,feb,54,1,-1,0,unknown,0
18554,41,blue-collar,married,primary,no,1820,yes,no,telephone,21,nov,25,3,-1,0,unknown,0
18555,47,blue-collar,married,unknown,no,61,yes,no,unknown,30,may,212,4,-1,0,unknown,0
18556,33,management,single,tertiary,no,71,no,no,cellular,22,aug,107,6,-1,0,unknown,0
18557,32,management,single,tertiary,no,297,no,no,cellular,13,aug,225,2,-1,0,unknown,0
18558,26,management,married,tertiary,no,877,yes,no,cellular,22,jul,611,1,-1,0,unknown,0
18559,54,blue-collar,married,secondary,no,0,no,no,cellular,19,aug,87,2,-1,0,unknown,0
18560,31,unemployed,married,secondary,no,314,yes,no,unknown,26,may,149,7,-1,0,unknown,0
18561,56,management,divorced,tertiary,no,0,no,no,unknown,6,jun,463,4,-1,0,unknown,0
18562,49,management,married,tertiary,no,64,no,no,cellular,17,nov,208,1,159,1,success,0
18563,54,management,divorced,tertiary,no,22,no,yes,cellular,18,jul,259,3,-1,0,unknown,0
18564,45,blue-collar,married,primary,no,-60,no,no,cellular,31,jul,110,4,-1,0,unknown,0
18565,32,blue-collar,married,secondary,no,-103,yes,no,cellular,14,may,298,1,-1,0,unknown,0
18566,44,management,divorced,tertiary,no,0,yes,yes,cellular,19,nov,128,1,-1,0,unknown,0
18567,45,admin.,divorced,secondary,no,8032,no,no,cellular,20,nov,73,1,-1,0,unknown,0
18568,31,blue-collar,single,secondary,no,501,yes,no,cellular,9,apr,132,1,-1,0,unknown,0
18569,38,management,married,tertiary,no,500,yes,yes,cellular,16,jul,81,7,-1,0,unknown,0
18570,35,management,single,tertiary,no,837,no,no,cellular,4,aug,329,1,-1,0,unknown,0
18571,42,student,married,unknown,no,2374,no,no,unknown,17,jun,158,2,-1,0,unknown,0
18572,36,blue-collar,married,secondary,no,0,no,no,unknown,8,may,338,2,-1,0,unknown,0
18573,27,admin.,single,secondary,no,181,yes,no,unknown,8,may,231,2,-1,0,unknown,0
18574,35,blue-collar,single,secondary,no,12223,yes,yes,unknown,5,may,177,1,-1,0,unknown,0
18575,23,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,6,5,350,2,failure,0
18576,32,management,single,tertiary,no,131,yes,no,cellular,11,aug,112,1,81,1,other,0
18577,31,services,married,secondary,no,564,yes,no,unknown,7,may,223,3,-1,0,unknown,0
18578,34,services,married,secondary,no,-333,yes,no,cellular,11,may,218,4,285,5,failure,0
18579,25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,0
18580,34,services,single,secondary,no,719,yes,no,unknown,15,may,362,3,-1,0,unknown,0
18581,39,entrepreneur,married,secondary,no,156,no,yes,unknown,17,jun,76,2,-1,0,unknown,0
18582,32,management,single,tertiary,no,258,yes,no,cellular,29,aug,131,4,-1,0,unknown,0
18583,47,services,single,secondary,no,3644,no,no,unknown,9,jun,83,2,-1,0,unknown,0
18584,41,services,married,secondary,no,0,yes,no,unknown,2,jul,203,1,-1,0,unknown,0
18585,38,unemployed,married,secondary,no,0,no,no,cellular,24,jul,168,2,-1,0,unknown,0
18586,31,services,single,secondary,no,183,yes,no,cellular,11,jul,60,2,-1,0,unknown,0
18587,60,self-employed,married,secondary,no,1690,no,no,cellular,28,aug,64,11,-1,0,unknown,0
18588,32,blue-collar,single,primary,no,23,yes,yes,unknown,5,may,160,1,-1,0,unknown,0
18589,52,technician,married,secondary,no,-38,no,no,unknown,6,jun,613,1,-1,0,unknown,0
18590,38,unemployed,married,secondary,no,1604,no,no,unknown,20,jun,1276,1,-1,0,unknown,0
18591,29,blue-collar,married,primary,no,-235,yes,no,cellular,22,jul,189,1,-1,0,unknown,0
18592,52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,0
18593,52,blue-collar,single,tertiary,yes,-517,no,yes,cellular,10,jul,340,1,-1,0,unknown,0
18594,34,services,married,secondary,no,798,yes,no,unknown,2,jun,304,2,-1,0,unknown,0
18595,29,technician,married,tertiary,no,138,yes,yes,cellular,14,jul,113,3,-1,0,unknown,0
18596,59,management,married,tertiary,no,63,no,no,telephone,18,nov,89,1,-1,0,unknown,0
18597,27,services,single,secondary,no,343,yes,no,cellular,20,apr,282,2,320,1,other,0
18598,34,technician,married,secondary,no,1075,yes,no,cellular,11,may,460,1,-1,0,unknown,0
18599,47,blue-collar,married,primary,no,233,no,no,cellular,8,aug,293,3,-1,0,unknown,0
18600,46,unknown,married,unknown,no,2505,no,no,unknown,6,jun,135,2,-1,0,unknown,0
18601,41,services,married,secondary,no,1319,yes,no,cellular,11,may,305,1,-1,0,unknown,0
18602,33,technician,single,secondary,no,5214,yes,no,cellular,7,may,293,2,-1,0,unknown,0
18603,26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,unknown,0
18604,54,services,married,secondary,no,214,yes,no,unknown,5,may,458,2,-1,0,unknown,0
18605,43,admin.,married,secondary,no,372,yes,no,unknown,27,may,162,1,-1,0,unknown,0
18606,37,management,married,tertiary,no,0,yes,no,cellular,11,may,148,2,-1,0,unknown,0
18607,36,management,single,tertiary,no,5171,yes,no,cellular,21,nov,174,1,-1,0,unknown,0
18608,40,blue-collar,married,secondary,no,-450,yes,no,cellular,15,may,181,1,-1,0,unknown,0
18609,48,blue-collar,married,unknown,no,279,yes,no,telephone,14,jul,211,3,-1,0,unknown,0
18610,32,admin.,single,secondary,no,4344,yes,no,cellular,17,nov,79,2,118,3,failure,0
18611,30,services,single,secondary,no,3405,no,no,cellular,29,jan,276,2,-1,0,unknown,0
18612,33,admin.,single,secondary,no,1613,yes,no,unknown,14,may,565,1,-1,0,unknown,0
18613,51,management,married,tertiary,no,615,yes,no,cellular,17,apr,97,1,-1,0,unknown,0
18614,29,self-employed,single,tertiary,no,7752,no,no,cellular,3,jun,180,1,-1,0,unknown,0
18615,51,management,married,tertiary,no,583,no,no,cellular,26,may,109,1,-1,0,unknown,0
18616,30,services,single,unknown,no,347,yes,no,unknown,21,may,225,1,-1,0,unknown,0
18617,27,technician,married,tertiary,no,77,yes,no,cellular,16,jul,143,1,-1,0,unknown,0
18618,31,management,married,tertiary,no,1575,no,no,cellular,12,aug,178,4,-1,0,unknown,0
18619,32,blue-collar,married,secondary,no,678,yes,no,cellular,6,may,147,1,-1,0,unknown,0
18620,50,technician,married,tertiary,no,92,no,yes,cellular,7,jul,192,1,-1,0,unknown,0
18621,51,retired,divorced,secondary,no,343,yes,no,unknown,30,may,78,2,-1,0,unknown,0
18622,47,retired,married,primary,no,490,yes,no,unknown,18,jun,55,10,-1,0,unknown,0
18623,57,services,married,primary,no,1728,yes,no,telephone,16,jul,164,1,-1,0,unknown,0
18624,30,technician,single,tertiary,no,985,yes,no,cellular,19,feb,88,2,-1,0,unknown,0
18625,44,services,married,secondary,no,-618,no,yes,unknown,27,jun,198,2,-1,0,unknown,0
18626,26,unemployed,single,secondary,no,130,yes,no,cellular,15,may,283,3,-1,0,unknown,0
18627,43,management,married,unknown,no,587,yes,no,cellular,5,feb,11,6,231,9,failure,0
18628,59,retired,married,tertiary,no,941,no,yes,cellular,4,feb,231,1,210,1,failure,0
18629,41,technician,divorced,secondary,no,88,no,no,cellular,29,aug,88,2,-1,0,unknown,0
18630,36,management,single,tertiary,no,-38,yes,no,unknown,14,may,784,1,-1,0,unknown,0
18631,44,management,married,tertiary,no,17,yes,no,unknown,6,may,352,2,-1,0,unknown,0
18632,52,blue-collar,married,secondary,no,900,no,no,cellular,8,aug,117,2,-1,0,unknown,0
18633,32,blue-collar,married,secondary,no,478,yes,no,unknown,3,jun,200,1,-1,0,unknown,0
18634,47,services,married,secondary,no,1111,no,no,unknown,20,jun,415,4,-1,0,unknown,0
18635,37,services,married,secondary,no,523,yes,no,telephone,19,nov,21,1,-1,0,unknown,0
18636,44,blue-collar,married,primary,no,112,yes,no,unknown,14,may,225,2,-1,0,unknown,0
18637,59,management,divorced,tertiary,no,258,yes,no,cellular,20,apr,33,1,173,1,success,0
18638,49,management,divorced,primary,no,49,no,no,unknown,9,jun,232,1,-1,0,unknown,0
18639,57,retired,married,unknown,no,316,yes,no,unknown,3,jun,72,8,-1,0,unknown,0
18640,33,admin.,married,secondary,no,-111,yes,yes,unknown,20,jun,12,3,-1,0,unknown,0
18641,48,blue-collar,single,primary,no,0,no,no,unknown,18,jun,71,1,-1,0,unknown,0
18642,34,technician,single,secondary,no,5731,yes,no,cellular,21,jul,101,3,-1,0,unknown,0
18643,28,admin.,single,secondary,no,775,no,no,cellular,29,jan,603,2,-1,0,unknown,0
18644,47,blue-collar,married,primary,no,236,no,yes,cellular,22,jul,166,2,-1,0,unknown,0
18645,30,admin.,single,secondary,no,394,yes,yes,cellular,31,jul,75,3,-1,0,unknown,0
18646,49,entrepreneur,single,secondary,no,5802,no,no,cellular,12,aug,175,3,104,2,success,0
18647,31,admin.,married,secondary,no,89,no,no,unknown,7,may,297,3,-1,0,unknown,0
18648,42,admin.,married,secondary,no,176,no,no,cellular,31,jul,201,2,-1,0,unknown,0
18649,30,technician,single,secondary,no,341,no,no,unknown,23,feb,20,1,-1,0,unknown,0
18650,40,unemployed,married,primary,no,400,no,no,unknown,9,jun,317,1,-1,0,unknown,0
18651,55,technician,married,tertiary,no,874,yes,no,unknown,15,may,314,11,-1,0,unknown,0
18652,20,student,single,secondary,no,130,no,no,telephone,11,aug,88,1,99,3,failure,0
18653,34,admin.,married,secondary,no,3487,yes,no,unknown,2,jun,464,1,-1,0,unknown,0
18654,27,blue-collar,single,primary,no,1659,no,yes,cellular,7,jul,447,3,-1,0,unknown,0
18655,36,management,married,tertiary,no,163,no,no,cellular,6,aug,311,2,-1,0,unknown,0
18656,39,admin.,divorced,secondary,no,458,no,no,cellular,21,nov,744,2,-1,0,unknown,0
18657,19,student,single,secondary,no,96,no,no,cellular,23,apr,106,3,-1,0,unknown,0
18658,69,retired,married,tertiary,no,473,no,no,cellular,7,jul,112,1,78,1,failure,0
18659,32,admin.,married,secondary,no,187,no,yes,unknown,27,jun,381,3,-1,0,unknown,0
18660,30,blue-collar,married,primary,yes,0,yes,yes,unknown,28,may,92,5,-1,0,unknown,0
18661,50,self-employed,married,secondary,no,4440,no,yes,cellular,31,jul,12,3,-1,0,unknown,0
18662,26,services,married,secondary,no,54,yes,no,unknown,13,may,116,1,-1,0,unknown,0
18663,44,management,single,tertiary,no,780,yes,no,cellular,30,jan,511,2,-1,0,unknown,0
18664,54,housemaid,divorced,primary,no,1194,no,no,unknown,18,jun,58,3,-1,0,unknown,0
18665,57,retired,married,primary,no,-12,no,yes,cellular,12,aug,80,8,-1,0,unknown,0
18666,28,admin.,single,tertiary,no,336,no,no,cellular,26,may,135,1,-1,0,unknown,0
18667,31,technician,single,secondary,no,1186,yes,no,unknown,23,may,136,1,-1,0,unknown,0
18668,54,self-employed,married,tertiary,no,368,no,no,cellular,18,nov,74,2,110,4,failure,0
18669,35,management,single,tertiary,no,2486,yes,no,cellular,25,may,265,1,-1,0,unknown,0
18670,36,blue-collar,married,primary,no,199,yes,no,unknown,12,may,165,4,-1,0,unknown,0
